,time,Slope,PID,condition,method
414,136,0.1613859784736508,2,ss1_vdis,Observed
415,160,0.1510297394162883,2,ss1_vdis,Observed
416,184,0.0944162707966878,2,ss1_vdis,Observed
417,208,0.10740011009561083,2,ss1_vdis,Observed
418,232,0.1788207503669652,2,ss1_vdis,Observed
419,256,0.14345685294930716,2,ss1_vdis,Observed
420,280,0.10223367769937476,2,ss1_vdis,Observed
421,304,0.1368180557458271,2,ss1_vdis,Observed
422,328,0.13246342306888295,2,ss1_vdis,Observed
423,352,0.10488862611828109,2,ss1_vdis,Observed
424,376,0.099121856012385,2,ss1_vdis,Observed
425,400,0.10496369849048476,2,ss1_vdis,Observed
426,424,0.08090483480456569,2,ss1_vdis,Observed
427,448,0.030415143515979265,2,ss1_vdis,Observed
428,472,-0.04684516274338598,2,ss1_vdis,Observed
429,496,-0.13968613845807024,2,ss1_vdis,Observed
430,520,-0.04535168053395405,2,ss1_vdis,Observed
431,544,0.11024891496517401,2,ss1_vdis,Observed
432,568,0.1577367482105824,2,ss1_vdis,Observed
433,592,0.15518091859883132,2,ss1_vdis,Observed
434,616,0.18445182849180064,2,ss1_vdis,Observed
435,640,0.22567036028465157,2,ss1_vdis,Observed
436,664,0.2394077594966287,2,ss1_vdis,Observed
437,688,0.20442741428731206,2,ss1_vdis,Observed
438,712,0.1218997786676782,2,ss1_vdis,Observed
439,736,0.11843868050099365,2,ss1_vdis,Observed
440,760,0.18897276504450367,2,ss1_vdis,Observed
441,784,0.2465698055634952,2,ss1_vdis,Observed
442,808,0.2522026336641711,2,ss1_vdis,Observed
443,832,0.2125265105480929,2,ss1_vdis,Observed
444,856,0.0630338471163566,2,ss1_vdis,Observed
445,880,0.027536564306203788,2,ss1_vdis,Observed
446,904,0.09288945057920905,2,ss1_vdis,Observed
447,928,0.13761256234906238,2,ss1_vdis,Observed
448,952,0.16644665990676716,2,ss1_vdis,Observed
449,976,0.15290339017140434,2,ss1_vdis,Observed
500,-200,-0.0239351140405374,2,ss1_vdis,Shuffled
501,-176,0.06618810113372776,2,ss1_vdis,Shuffled
502,-152,-0.015690529576346465,2,ss1_vdis,Shuffled
503,-128,0.017602040607167097,2,ss1_vdis,Shuffled
504,-104,-0.023874443206033446,2,ss1_vdis,Shuffled
505,-80,0.008881078392934914,2,ss1_vdis,Shuffled
506,-56,-0.06312019639029903,2,ss1_vdis,Shuffled
507,-32,0.05080414776145101,2,ss1_vdis,Shuffled
508,-8,-0.03801637783250392,2,ss1_vdis,Shuffled
509,16,-0.009430224370564327,2,ss1_vdis,Shuffled
510,40,-0.042248323807835386,2,ss1_vdis,Shuffled
511,64,-0.0011595694144930304,2,ss1_vdis,Shuffled
512,88,0.038144338212231226,2,ss1_vdis,Shuffled
513,112,0.012946279835320729,2,ss1_vdis,Shuffled
514,136,0.0019362876181562225,2,ss1_vdis,Shuffled
515,160,0.013169495526248196,2,ss1_vdis,Shuffled
516,184,0.039774135203512175,2,ss1_vdis,Shuffled
517,208,0.011538751496784067,2,ss1_vdis,Shuffled
518,232,0.013256868602980742,2,ss1_vdis,Shuffled
519,256,-0.05092956899161985,2,ss1_vdis,Shuffled
520,280,-0.038833521693999146,2,ss1_vdis,Shuffled
521,304,-0.04535164772496011,2,ss1_vdis,Shuffled
522,328,-0.03319800972382322,2,ss1_vdis,Shuffled
523,352,0.03335352768106598,2,ss1_vdis,Shuffled
524,376,0.017144233222140027,2,ss1_vdis,Shuffled
525,400,0.049893032340006714,2,ss1_vdis,Shuffled
526,424,0.002132536177898235,2,ss1_vdis,Shuffled
527,448,0.025351527065902782,2,ss1_vdis,Shuffled
528,472,-0.03772289799814365,2,ss1_vdis,Shuffled
529,496,0.011364985326500673,2,ss1_vdis,Shuffled
530,520,-0.0037914414260063673,2,ss1_vdis,Shuffled
531,544,-0.0001916854149636646,2,ss1_vdis,Shuffled
532,568,0.017240625338775534,2,ss1_vdis,Shuffled
533,592,0.011155415644305229,2,ss1_vdis,Shuffled
534,616,-0.023633086271986403,2,ss1_vdis,Shuffled
535,640,-0.0027957633945707772,2,ss1_vdis,Shuffled
536,664,0.02930411747367184,2,ss1_vdis,Shuffled
537,688,0.02651378027050899,2,ss1_vdis,Shuffled
538,712,-0.013541768756833541,2,ss1_vdis,Shuffled
539,736,0.058519112233176275,2,ss1_vdis,Shuffled
540,760,-0.038708995791446814,2,ss1_vdis,Shuffled
541,784,-0.011137609958796153,2,ss1_vdis,Shuffled
542,808,-0.02465435229466603,2,ss1_vdis,Shuffled
543,832,-0.008847138472535059,2,ss1_vdis,Shuffled
544,856,0.01917501390997893,2,ss1_vdis,Shuffled
545,880,0.030646614237746093,2,ss1_vdis,Shuffled
546,904,0.031642127702200755,2,ss1_vdis,Shuffled
547,928,0.015019998309111382,2,ss1_vdis,Shuffled
548,952,0.053931187729677144,2,ss1_vdis,Shuffled
549,976,-0.0103938576428807,2,ss1_vdis,Shuffled
600,-200,-0.1329849093583548,3,ss1_vdis,Observed
601,-176,-0.06902873727931384,3,ss1_vdis,Observed
602,-152,-0.005919944765747809,3,ss1_vdis,Observed
603,-128,0.06463249932126557,3,ss1_vdis,Observed
604,-104,0.143673849057321,3,ss1_vdis,Observed
605,-80,0.15684249934290254,3,ss1_vdis,Observed
606,-56,0.06488827446150891,3,ss1_vdis,Observed
607,-32,0.0033519603223933227,3,ss1_vdis,Observed
608,-8,-0.020687019564525864,3,ss1_vdis,Observed
609,16,-0.01853694045770266,3,ss1_vdis,Observed
610,40,-0.029765477166467227,3,ss1_vdis,Observed
611,64,-0.021348887674952712,3,ss1_vdis,Observed
612,88,0.004788997063450631,3,ss1_vdis,Observed
613,112,0.07920670706547289,3,ss1_vdis,Observed
614,136,0.19066180168635824,3,ss1_vdis,Observed
615,160,0.21686752111253524,3,ss1_vdis,Observed
616,184,0.151689271998394,3,ss1_vdis,Observed
617,208,0.10180654610197404,3,ss1_vdis,Observed
618,232,0.0544128627140121,3,ss1_vdis,Observed
619,256,0.021155073822807586,3,ss1_vdis,Observed
620,280,0.008018176662624447,3,ss1_vdis,Observed
621,304,0.02686436766552186,3,ss1_vdis,Observed
622,328,0.030886159170229525,3,ss1_vdis,Observed
623,352,0.04930246803089298,3,ss1_vdis,Observed
624,376,0.05323152784379263,3,ss1_vdis,Observed
625,400,0.06314103063535745,3,ss1_vdis,Observed
626,424,0.1474816051135804,3,ss1_vdis,Observed
627,448,0.1550660395327602,3,ss1_vdis,Observed
628,472,0.1495950868197989,3,ss1_vdis,Observed
629,496,0.17631029436992685,3,ss1_vdis,Observed
630,520,0.19477177729850106,3,ss1_vdis,Observed
631,544,0.11038404939947632,3,ss1_vdis,Observed
632,568,-0.05856375488013125,3,ss1_vdis,Observed
633,592,-0.10085389600074131,3,ss1_vdis,Observed
634,616,-0.06295646229942757,3,ss1_vdis,Observed
635,640,-0.0593014474693653,3,ss1_vdis,Observed
636,664,-0.08218628428866406,3,ss1_vdis,Observed
637,688,-0.10682488740163332,3,ss1_vdis,Observed
638,712,-0.10559418789843929,3,ss1_vdis,Observed
639,736,-0.08232939252263687,3,ss1_vdis,Observed
640,760,-0.027529307738328002,3,ss1_vdis,Observed
641,784,0.04747146597532393,3,ss1_vdis,Observed
642,808,0.05908371657900019,3,ss1_vdis,Observed
643,832,0.04184471950400659,3,ss1_vdis,Observed
644,856,0.03222159864204235,3,ss1_vdis,Observed
645,880,-0.008464157092907218,3,ss1_vdis,Observed
646,904,-0.02756375588750612,3,ss1_vdis,Observed
647,928,-0.03622603111596712,3,ss1_vdis,Observed
648,952,-0.06253312155103691,3,ss1_vdis,Observed
649,976,-0.08745627501090769,3,ss1_vdis,Observed
700,-200,-0.046455831155581336,3,ss1_vdis,Shuffled
701,-176,-0.028712743351572017,3,ss1_vdis,Shuffled
702,-152,0.030362123615987124,3,ss1_vdis,Shuffled
703,-128,-0.018607704042000156,3,ss1_vdis,Shuffled
704,-104,0.016932819760706846,3,ss1_vdis,Shuffled
705,-80,0.03517913700522212,3,ss1_vdis,Shuffled
706,-56,-0.007209941705268269,3,ss1_vdis,Shuffled
707,-32,-0.03740003853380855,3,ss1_vdis,Shuffled
708,-8,0.027869725365508125,3,ss1_vdis,Shuffled
709,16,0.009909191985018941,3,ss1_vdis,Shuffled
710,40,-0.010953333321194447,3,ss1_vdis,Shuffled
711,64,0.025490520098244252,3,ss1_vdis,Shuffled
712,88,-0.006910940997105865,3,ss1_vdis,Shuffled
713,112,-0.006331732863141918,3,ss1_vdis,Shuffled
714,136,-0.014705525692187476,3,ss1_vdis,Shuffled
715,160,-0.010471172660085808,3,ss1_vdis,Shuffled
716,184,0.050468219611280896,3,ss1_vdis,Shuffled
717,208,-0.03515947361836624,3,ss1_vdis,Shuffled
718,232,-0.006818223985266121,3,ss1_vdis,Shuffled
719,256,-0.05616510604817695,3,ss1_vdis,Shuffled
720,280,0.004148593418123701,3,ss1_vdis,Shuffled
721,304,0.004933791310185886,3,ss1_vdis,Shuffled
722,328,0.0348318925392517,3,ss1_vdis,Shuffled
723,352,-0.0032612479778244045,3,ss1_vdis,Shuffled
724,376,-0.06324380230011119,3,ss1_vdis,Shuffled
725,400,0.04248633185293189,3,ss1_vdis,Shuffled
726,424,0.05842084220817634,3,ss1_vdis,Shuffled
727,448,0.004286061544579237,3,ss1_vdis,Shuffled
728,472,-0.03371250327139088,3,ss1_vdis,Shuffled
729,496,0.022352165432050475,3,ss1_vdis,Shuffled
730,520,-0.043767438774197524,3,ss1_vdis,Shuffled
731,544,-0.018087916423610365,3,ss1_vdis,Shuffled
732,568,-0.05766284884672803,3,ss1_vdis,Shuffled
733,592,0.0328352483254671,3,ss1_vdis,Shuffled
734,616,0.05940234697404381,3,ss1_vdis,Shuffled
735,640,0.003903368031161765,3,ss1_vdis,Shuffled
736,664,0.032941344098189114,3,ss1_vdis,Shuffled
737,688,-0.01964452909032609,3,ss1_vdis,Shuffled
738,712,0.005028124198456913,3,ss1_vdis,Shuffled
739,736,-0.02870549685321881,3,ss1_vdis,Shuffled
740,760,-0.010448961746361679,3,ss1_vdis,Shuffled
741,784,0.033917137456808806,3,ss1_vdis,Shuffled
742,808,-0.021163340055200573,3,ss1_vdis,Shuffled
743,832,0.03826028335329577,3,ss1_vdis,Shuffled
744,856,-0.0034258982566445517,3,ss1_vdis,Shuffled
745,880,-0.03615511933376039,3,ss1_vdis,Shuffled
746,904,-0.020659944366015152,3,ss1_vdis,Shuffled
747,928,0.001980453939758202,3,ss1_vdis,Shuffled
748,952,-0.014574237257687382,3,ss1_vdis,Shuffled
749,976,0.004700920117634115,3,ss1_vdis,Shuffled
800,-200,0.03227177076423023,4,ss1_vdis,Observed
801,-176,0.0332044158092411,4,ss1_vdis,Observed
802,-152,0.04796502596908065,4,ss1_vdis,Observed
803,-128,0.08504911275491389,4,ss1_vdis,Observed
804,-104,0.11440627772606211,4,ss1_vdis,Observed
805,-80,0.16173793863744115,4,ss1_vdis,Observed
806,-56,0.22670686925401787,4,ss1_vdis,Observed
807,-32,0.24073597152421164,4,ss1_vdis,Observed
808,-8,0.19941825791992787,4,ss1_vdis,Observed
809,16,0.1538106039183288,4,ss1_vdis,Observed
810,40,0.10758513317283402,4,ss1_vdis,Observed
811,64,0.047297816641078544,4,ss1_vdis,Observed
812,88,-0.07536977626748814,4,ss1_vdis,Observed
813,112,-0.18314283065012305,4,ss1_vdis,Observed
814,136,-0.14787178514518953,4,ss1_vdis,Observed
815,160,-0.09922613473204807,4,ss1_vdis,Observed
816,184,-0.08367116216830978,4,ss1_vdis,Observed
817,208,-0.04585591149126359,4,ss1_vdis,Observed
818,232,0.0019003007049355782,4,ss1_vdis,Observed
819,256,0.05906628613237803,4,ss1_vdis,Observed
820,280,0.12008809398033997,4,ss1_vdis,Observed
821,304,0.14135611130969586,4,ss1_vdis,Observed
822,328,0.15366478691847804,4,ss1_vdis,Observed
823,352,0.20275199192445348,4,ss1_vdis,Observed
824,376,0.256666578802381,4,ss1_vdis,Observed
825,400,0.2984684537587301,4,ss1_vdis,Observed
826,424,0.3061954316614006,4,ss1_vdis,Observed
827,448,0.29584417085095843,4,ss1_vdis,Observed
828,472,0.30249301604280054,4,ss1_vdis,Observed
829,496,0.33134940632654275,4,ss1_vdis,Observed
830,520,0.3608896289801156,4,ss1_vdis,Observed
831,544,0.37183619082126884,4,ss1_vdis,Observed
832,568,0.3464653241091982,4,ss1_vdis,Observed
833,592,0.3334942567371666,4,ss1_vdis,Observed
834,616,0.32998110398685504,4,ss1_vdis,Observed
835,640,0.29445734698180087,4,ss1_vdis,Observed
836,664,0.21127087045111378,4,ss1_vdis,Observed
837,688,0.112827017286479,4,ss1_vdis,Observed
838,712,0.058806236983557116,4,ss1_vdis,Observed
839,736,0.06926106070046417,4,ss1_vdis,Observed
840,760,0.139177814024456,4,ss1_vdis,Observed
841,784,0.17817926668612497,4,ss1_vdis,Observed
842,808,0.1683723716285952,4,ss1_vdis,Observed
843,832,0.14856362712394297,4,ss1_vdis,Observed
844,856,0.127684918939486,4,ss1_vdis,Observed
845,880,0.0594298877883734,4,ss1_vdis,Observed
846,904,-0.004241056454531323,4,ss1_vdis,Observed
847,928,-0.04267590676364096,4,ss1_vdis,Observed
848,952,-0.07462158862379958,4,ss1_vdis,Observed
849,976,-0.0976011089997817,4,ss1_vdis,Observed
900,-200,-0.019383599307221718,4,ss1_vdis,Shuffled
901,-176,0.0026185389227072822,4,ss1_vdis,Shuffled
902,-152,0.03293864622078151,4,ss1_vdis,Shuffled
903,-128,0.018490364112288847,4,ss1_vdis,Shuffled
904,-104,-0.018395543986133352,4,ss1_vdis,Shuffled
905,-80,-0.006833398713570267,4,ss1_vdis,Shuffled
906,-56,0.011601654791711338,4,ss1_vdis,Shuffled
907,-32,-0.018293068346754964,4,ss1_vdis,Shuffled
908,-8,0.0006412432033655139,4,ss1_vdis,Shuffled
909,16,-0.011310656444840412,4,ss1_vdis,Shuffled
910,40,0.016835407436973492,4,ss1_vdis,Shuffled
911,64,-0.007907765567591206,4,ss1_vdis,Shuffled
912,88,-0.010265242312328199,4,ss1_vdis,Shuffled
913,112,0.001730472163742137,4,ss1_vdis,Shuffled
914,136,0.01962736750005309,4,ss1_vdis,Shuffled
915,160,-0.01442217609058388,4,ss1_vdis,Shuffled
916,184,-0.023748944860918542,4,ss1_vdis,Shuffled
917,208,-0.02087923735384095,4,ss1_vdis,Shuffled
918,232,-0.011380293800054744,4,ss1_vdis,Shuffled
919,256,-0.023676962468509765,4,ss1_vdis,Shuffled
920,280,-0.012714892853354337,4,ss1_vdis,Shuffled
921,304,-0.006838658880911582,4,ss1_vdis,Shuffled
922,328,-0.01720748109179485,4,ss1_vdis,Shuffled
923,352,0.018639331990541082,4,ss1_vdis,Shuffled
924,376,0.024817852902706425,4,ss1_vdis,Shuffled
925,400,-0.016905676315944685,4,ss1_vdis,Shuffled
926,424,-0.018850386823580926,4,ss1_vdis,Shuffled
927,448,0.013507734577109054,4,ss1_vdis,Shuffled
928,472,-0.016879145290990796,4,ss1_vdis,Shuffled
929,496,0.02421108571035004,4,ss1_vdis,Shuffled
930,520,-0.025790695102707904,4,ss1_vdis,Shuffled
931,544,0.007712390045457498,4,ss1_vdis,Shuffled
932,568,0.02738770736646542,4,ss1_vdis,Shuffled
933,592,0.05875230271184181,4,ss1_vdis,Shuffled
934,616,-0.04632232136069623,4,ss1_vdis,Shuffled
935,640,0.014003258892336867,4,ss1_vdis,Shuffled
936,664,-0.0724959133415099,4,ss1_vdis,Shuffled
937,688,-0.01644130166084906,4,ss1_vdis,Shuffled
938,712,0.04166919490482659,4,ss1_vdis,Shuffled
939,736,-0.021229297554377694,4,ss1_vdis,Shuffled
940,760,0.030352200843060614,4,ss1_vdis,Shuffled
941,784,-0.034709562437507176,4,ss1_vdis,Shuffled
942,808,-0.005965577937348403,4,ss1_vdis,Shuffled
943,832,0.006558252776178872,4,ss1_vdis,Shuffled
944,856,-0.06048329931696947,4,ss1_vdis,Shuffled
945,880,0.004732339303822078,4,ss1_vdis,Shuffled
946,904,-0.04041327097568129,4,ss1_vdis,Shuffled
947,928,0.0028254694115470943,4,ss1_vdis,Shuffled
948,952,0.024900909969362266,4,ss1_vdis,Shuffled
949,976,0.06819749745153784,4,ss1_vdis,Shuffled
1000,-200,0.1408846649859219,5,ss1_vdis,Observed
1001,-176,0.16523628989694553,5,ss1_vdis,Observed
1002,-152,0.1333711216446539,5,ss1_vdis,Observed
1003,-128,0.048465872488767055,5,ss1_vdis,Observed
1004,-104,-0.09312237291910457,5,ss1_vdis,Observed
1005,-80,-0.22292326390980377,5,ss1_vdis,Observed
1006,-56,-0.22962966307377028,5,ss1_vdis,Observed
1007,-32,-0.1428664415185912,5,ss1_vdis,Observed
1008,-8,-0.05960895481094911,5,ss1_vdis,Observed
1009,16,-0.06435784511496671,5,ss1_vdis,Observed
1010,40,-0.1229880048660575,5,ss1_vdis,Observed
1011,64,-0.17563378649359304,5,ss1_vdis,Observed
1012,88,-0.11062680033145748,5,ss1_vdis,Observed
1013,112,-0.00147851572582595,5,ss1_vdis,Observed
1014,136,0.03738263038751811,5,ss1_vdis,Observed
1015,160,0.059224130231367515,5,ss1_vdis,Observed
1016,184,0.09663183604161672,5,ss1_vdis,Observed
1017,208,0.14803107272352223,5,ss1_vdis,Observed
1018,232,0.19050931013597686,5,ss1_vdis,Observed
1019,256,0.20991197693041608,5,ss1_vdis,Observed
1020,280,0.12233367813665741,5,ss1_vdis,Observed
1021,304,0.01125813983138394,5,ss1_vdis,Observed
1022,328,-0.013232272696414983,5,ss1_vdis,Observed
1023,352,0.038865689627394034,5,ss1_vdis,Observed
1024,376,0.07256968219389298,5,ss1_vdis,Observed
1025,400,0.08436007855354984,5,ss1_vdis,Observed
1026,424,0.08147715230017848,5,ss1_vdis,Observed
1027,448,0.04140072950837074,5,ss1_vdis,Observed
1028,472,-0.007930248540807983,5,ss1_vdis,Observed
1029,496,-0.012060870268052174,5,ss1_vdis,Observed
1030,520,0.011928169860610642,5,ss1_vdis,Observed
1031,544,0.04642663323768855,5,ss1_vdis,Observed
1032,568,0.09526851398594476,5,ss1_vdis,Observed
1033,592,0.09585653967246444,5,ss1_vdis,Observed
1034,616,0.03570472581860359,5,ss1_vdis,Observed
1035,640,-0.024256550572716442,5,ss1_vdis,Observed
1036,664,-0.03340984342355329,5,ss1_vdis,Observed
1037,688,-0.009530248522127168,5,ss1_vdis,Observed
1038,712,-0.006121826368638041,5,ss1_vdis,Observed
1039,736,-0.022084827144815144,5,ss1_vdis,Observed
1040,760,-0.015128100487115138,5,ss1_vdis,Observed
1041,784,0.01747608838666952,5,ss1_vdis,Observed
1042,808,0.10332969130125902,5,ss1_vdis,Observed
1043,832,0.16566201588360585,5,ss1_vdis,Observed
1044,856,0.19912599715121956,5,ss1_vdis,Observed
1045,880,0.21156639054433488,5,ss1_vdis,Observed
1046,904,0.1426649176349799,5,ss1_vdis,Observed
1047,928,0.029381320152377006,5,ss1_vdis,Observed
1048,952,0.015782776979949332,5,ss1_vdis,Observed
1049,976,0.020783306813615236,5,ss1_vdis,Observed
1100,-200,0.028404958693630813,5,ss1_vdis,Shuffled
1101,-176,-0.04873895238909368,5,ss1_vdis,Shuffled
1102,-152,0.009051606538918172,5,ss1_vdis,Shuffled
1103,-128,0.01850070763418531,5,ss1_vdis,Shuffled
1104,-104,-0.007624806099308101,5,ss1_vdis,Shuffled
1105,-80,0.0064770621471781495,5,ss1_vdis,Shuffled
1106,-56,-0.01417257471916443,5,ss1_vdis,Shuffled
1107,-32,-0.05095890575475268,5,ss1_vdis,Shuffled
1108,-8,0.018877585132268004,5,ss1_vdis,Shuffled
1109,16,-0.041790625140321835,5,ss1_vdis,Shuffled
1110,40,0.02800522186230131,5,ss1_vdis,Shuffled
1111,64,0.05355314816265629,5,ss1_vdis,Shuffled
1112,88,-0.001446801101238832,5,ss1_vdis,Shuffled
1113,112,0.0020110247319776106,5,ss1_vdis,Shuffled
1114,136,0.010442688544059012,5,ss1_vdis,Shuffled
1115,160,0.005172720466367923,5,ss1_vdis,Shuffled
1116,184,0.03515791335394278,5,ss1_vdis,Shuffled
1117,208,0.04027876226675189,5,ss1_vdis,Shuffled
1118,232,-0.019529723428357005,5,ss1_vdis,Shuffled
1119,256,0.000866811465312677,5,ss1_vdis,Shuffled
1120,280,0.025469206034327955,5,ss1_vdis,Shuffled
1121,304,0.0353337535882619,5,ss1_vdis,Shuffled
1122,328,-0.015130079475953385,5,ss1_vdis,Shuffled
1123,352,-0.03853973203807127,5,ss1_vdis,Shuffled
1124,376,-0.00010528641515157126,5,ss1_vdis,Shuffled
1125,400,-0.019785382372749294,5,ss1_vdis,Shuffled
1126,424,0.002841500075146009,5,ss1_vdis,Shuffled
1127,448,-0.02742904046362812,5,ss1_vdis,Shuffled
1128,472,0.008972567989537161,5,ss1_vdis,Shuffled
1129,496,-0.0025072073300522447,5,ss1_vdis,Shuffled
1130,520,0.0010936285004883861,5,ss1_vdis,Shuffled
1131,544,-0.008426496889850624,5,ss1_vdis,Shuffled
1132,568,-0.011316172216221604,5,ss1_vdis,Shuffled
1133,592,-0.062076993077333886,5,ss1_vdis,Shuffled
1134,616,0.0500806638096504,5,ss1_vdis,Shuffled
1135,640,0.02119909165983927,5,ss1_vdis,Shuffled
1136,664,-0.036624805105984516,5,ss1_vdis,Shuffled
1137,688,-0.003948235359433447,5,ss1_vdis,Shuffled
1138,712,-0.030165686172157053,5,ss1_vdis,Shuffled
1139,736,0.031047194288311906,5,ss1_vdis,Shuffled
1140,760,0.005167384847635262,5,ss1_vdis,Shuffled
1141,784,-0.004007647320220779,5,ss1_vdis,Shuffled
1142,808,0.014288678480230651,5,ss1_vdis,Shuffled
1143,832,-0.024142510962456287,5,ss1_vdis,Shuffled
1144,856,0.01872355674278465,5,ss1_vdis,Shuffled
1145,880,-0.034868448737053116,5,ss1_vdis,Shuffled
1146,904,-0.01719703059382614,5,ss1_vdis,Shuffled
1147,928,-0.02373341756625777,5,ss1_vdis,Shuffled
1148,952,-0.011233172592433753,5,ss1_vdis,Shuffled
1149,976,0.004900493774973491,5,ss1_vdis,Shuffled
1200,-200,0.08823971880692094,6,ss1_vdis,Observed
1201,-176,0.1511540038090653,6,ss1_vdis,Observed
1202,-152,0.18961292957575349,6,ss1_vdis,Observed
1203,-128,0.20515766448901607,6,ss1_vdis,Observed
1204,-104,0.20045744926984396,6,ss1_vdis,Observed
1205,-80,0.17303707445846891,6,ss1_vdis,Observed
1206,-56,0.11209542740849034,6,ss1_vdis,Observed
1207,-32,0.03833021779988816,6,ss1_vdis,Observed
1208,-8,-0.04253542685757389,6,ss1_vdis,Observed
1209,16,-0.11354963590020832,6,ss1_vdis,Observed
1210,40,-0.1552914143340291,6,ss1_vdis,Observed
1211,64,-0.16826359055943704,6,ss1_vdis,Observed
1212,88,-0.12826084796451562,6,ss1_vdis,Observed
1213,112,-0.05981010720895322,6,ss1_vdis,Observed
1214,136,-0.00862986742787005,6,ss1_vdis,Observed
1215,160,-0.027670218471364773,6,ss1_vdis,Observed
1216,184,-0.07886993874653762,6,ss1_vdis,Observed
1217,208,-0.05083183710159017,6,ss1_vdis,Observed
1218,232,0.07852545655822468,6,ss1_vdis,Observed
1219,256,0.18819858700863915,6,ss1_vdis,Observed
1220,280,0.23107874065875475,6,ss1_vdis,Observed
1221,304,0.2224909176445101,6,ss1_vdis,Observed
1222,328,0.2205204880284971,6,ss1_vdis,Observed
1223,352,0.2519494065392775,6,ss1_vdis,Observed
1224,376,0.2876711518856759,6,ss1_vdis,Observed
1225,400,0.29687002394524914,6,ss1_vdis,Observed
1226,424,0.2888761627039611,6,ss1_vdis,Observed
1227,448,0.2820728686167379,6,ss1_vdis,Observed
1228,472,0.26620356641277076,6,ss1_vdis,Observed
1229,496,0.23675401788628037,6,ss1_vdis,Observed
1230,520,0.19861865422314706,6,ss1_vdis,Observed
1231,544,0.15554607910467558,6,ss1_vdis,Observed
1232,568,0.11948974558358355,6,ss1_vdis,Observed
1233,592,0.09900315801289072,6,ss1_vdis,Observed
1234,616,0.09188344858673037,6,ss1_vdis,Observed
1235,640,0.09894221600402808,6,ss1_vdis,Observed
1236,664,0.11136639956984436,6,ss1_vdis,Observed
1237,688,0.12451942440010726,6,ss1_vdis,Observed
1238,712,0.1457273413343608,6,ss1_vdis,Observed
1239,736,0.16310127676597852,6,ss1_vdis,Observed
1240,760,0.15843071096979078,6,ss1_vdis,Observed
1241,784,0.13989334609327966,6,ss1_vdis,Observed
1242,808,0.10752563792289949,6,ss1_vdis,Observed
1243,832,0.07046374701427936,6,ss1_vdis,Observed
1244,856,0.03875866298309626,6,ss1_vdis,Observed
1245,880,0.02906647473951231,6,ss1_vdis,Observed
1246,904,0.05546603662168895,6,ss1_vdis,Observed
1247,928,0.09204520034943964,6,ss1_vdis,Observed
1248,952,0.1211124094744306,6,ss1_vdis,Observed
1249,976,0.12905991764236163,6,ss1_vdis,Observed
1300,-200,0.029390405780301054,6,ss1_vdis,Shuffled
1301,-176,-0.045416067333699066,6,ss1_vdis,Shuffled
1302,-152,-0.026582787463405574,6,ss1_vdis,Shuffled
1303,-128,0.04512032083228035,6,ss1_vdis,Shuffled
1304,-104,-0.009945626014459962,6,ss1_vdis,Shuffled
1305,-80,-0.013900986860287476,6,ss1_vdis,Shuffled
1306,-56,-0.0034061523536835225,6,ss1_vdis,Shuffled
1307,-32,-0.017684114631414356,6,ss1_vdis,Shuffled
1308,-8,0.05899714358360874,6,ss1_vdis,Shuffled
1309,16,-0.00044602395249598625,6,ss1_vdis,Shuffled
1310,40,-0.03583093508486938,6,ss1_vdis,Shuffled
1311,64,-0.030079349546254092,6,ss1_vdis,Shuffled
1312,88,0.011785884747786057,6,ss1_vdis,Shuffled
1313,112,0.008237490311394632,6,ss1_vdis,Shuffled
1314,136,-0.004560328004579488,6,ss1_vdis,Shuffled
1315,160,-0.014078247229950677,6,ss1_vdis,Shuffled
1316,184,0.00851743265604034,6,ss1_vdis,Shuffled
1317,208,0.05574512262937825,6,ss1_vdis,Shuffled
1318,232,-0.03161773705123086,6,ss1_vdis,Shuffled
1319,256,-0.028244872244278806,6,ss1_vdis,Shuffled
1320,280,0.0038844442412748065,6,ss1_vdis,Shuffled
1321,304,-0.03780841059853624,6,ss1_vdis,Shuffled
1322,328,-0.030250632328310923,6,ss1_vdis,Shuffled
1323,352,0.03564000166647282,6,ss1_vdis,Shuffled
1324,376,-0.004930607349905909,6,ss1_vdis,Shuffled
1325,400,0.02480426193785412,6,ss1_vdis,Shuffled
1326,424,-0.07908472879199875,6,ss1_vdis,Shuffled
1327,448,0.0024376760226937923,6,ss1_vdis,Shuffled
1328,472,0.008014115660229942,6,ss1_vdis,Shuffled
1329,496,0.025700905748897832,6,ss1_vdis,Shuffled
1330,520,0.020438840106288696,6,ss1_vdis,Shuffled
1331,544,3.5406739198890154e-05,6,ss1_vdis,Shuffled
1332,568,0.06136178776281964,6,ss1_vdis,Shuffled
1333,592,0.008227497950751658,6,ss1_vdis,Shuffled
1334,616,0.04280942819662831,6,ss1_vdis,Shuffled
1335,640,0.03027528616242255,6,ss1_vdis,Shuffled
1336,664,-0.02753633669162771,6,ss1_vdis,Shuffled
1337,688,-0.04559640126783137,6,ss1_vdis,Shuffled
1338,712,0.010756885144102656,6,ss1_vdis,Shuffled
1339,736,-0.006134487841674409,6,ss1_vdis,Shuffled
1340,760,-0.010350643817612267,6,ss1_vdis,Shuffled
1341,784,0.05345407055893355,6,ss1_vdis,Shuffled
1342,808,0.030962301617510662,6,ss1_vdis,Shuffled
1343,832,-0.015738074051542098,6,ss1_vdis,Shuffled
1344,856,-0.004718041406910918,6,ss1_vdis,Shuffled
